iter	MAPE	MAE	RMSE
1846	0.1070423398	103179.9495	477067.7898
1847	0.1070300348	103176.1968	477063.3425
1848	0.1070243403	103118.0239	476331.3684
1849	0.107003767	103111.0491	476326.5112
1850	0.106989256	103085.4099	476308.8822
1851	0.1069863855	103077.9293	476305.0561
1852	0.1069776218	103068.0858	476294.0937
1853	0.1069413797	103057.4223	476287.1859
1854	0.1069320934	103045.8327	476277.5315
1855	0.1069189165	103038.3802	476277.9533
1856	0.106885194	103027.2224	476271.828
1857	0.1068716112	103022.2784	476269.9616
1858	0.1068605802	103015.3932	476265.8023
1859	0.106849567	102995.6034	476254.1254
1860	0.1068419592	102991.2161	476253.0398
1861	0.1068280056	102983.7893	476145.9425
1862	0.1068208351	102969.9838	476129.3821
1863	0.1068075928	102952.3757	476116.7135
1864	0.1068037398	102948.5177	476113.6643
1865	0.1067870406	102937.2137	476108.4222
1866	0.1067664773	102923.399	476059.956
1867	0.1067627767	102919.646	476059.8647
1868	0.1067467615	102907.8569	476055.9766
1869	0.1067409098	102902.4107	476056.5392
1870	0.1067145859	102826.9285	475764.1376
1871	0.1066990308	102813.0735	475757.5239
1872	0.1066842657	102806.5395	475757.4018
1873	0.1066632962	102788.7724	475649.2527
1874	0.1066592948	102787.2709	475651.6366
1875	0.1066380329	102783.3105	475654.9847
1876	0.1066390861	102783.3043	475654.8229
1877	0.1066266321	102771.8513	475644.5996
1878	0.1065966314	102766.8609	475643.0193
1879	0.1065876769	102764.8438	475642.2192
1880	0.1065584181	102750.7268	475623.4464
1881	0.1065509047	102744.4374	475608.0771
1882	0.1065473007	102741.7181	475602.0342
1883	0.1065451077	102736.1361	475567.1264
1884	0.1065389964	102731.7064	475566.6516
1885	0.1065291996	102726.6444	475561.794
1886	0.1065218616	102721.1525	475523.2408
1887	0.1065165121	102719.6727	475522.3071
1888	0.1065066415	102671.0665	475255.6614
1889	0.1064928811	102648.0342	475243.7214
1890	0.1064934017	102647.817	475243.9817
1891	0.1064799746	102634.507	475234.3459
1892	0.1064738139	102629.8193	475222.6925
1893	0.1064649094	102608.5656	475185.5162
1894	0.1064547548	102604.0136	475184.5967
1895	0.1064509335	102594.9754	475165.0319
1896	0.1064521882	102594.9672	475164.8402
1897	0.1064480727	102588.0578	475157.615
1898	0.1064432773	102583.9452	475155.5493
1899	0.1064187773	102563.332	475142.2683
1900	0.1063930799	102550.3864	475138.2036
1901	0.1063867897	102546.7048	475130.0326
1902	0.106376577	102543.8029	475128.4566
1903	0.1063649607	102536.3509	475097.6111
1904	0.106360118	102530.3798	475034.0726
1905	0.1063551175	102505.7694	474311.8268
1906	0.1063390957	102498.4168	474309.4719
1907	0.1063159408	102492.9708	474308.6835
1908	0.1063095395	102489.0361	474245.6985
1909	0.1062934134	102480.7675	474210.2429
1910	0.1062883098	102441.5467	473336.6427
1911	0.1062816785	102434.8236	473325.6769
1912	0.1062712055	102420.5737	473319.4962
1913	0.1062590843	102408.0349	473231.6469
1914	0.106243971	102388.4468	473221.7412
1915	0.1062389858	102382.4736	473215.1952
1916	0.1062210899	102371.0586	473213.9563
1917	0.1062041117	102368.6332	473213.1038
1918	0.1061893418	102361.5209	473195.8779
1919	0.1061800029	102353.3603	473191.4668
1920	0.1061723735	102333.6575	473156.2731
1921	0.1061676009	102320.3034	473112.5073
1922	0.1061643724	102317.3136	473110.6279
1923	0.106154503	102304.7487	473094.3422
1924	0.1061453629	102289.2683	473021.2603
1925	0.1061335627	102284.2577	473020.804
1926	0.1061088119	102274.5211	473007.2367
1927	0.1060923656	102266.1649	473008.3044
1928	0.1060729247	102261.8432	473007.1224
1929	0.1060498766	102255.0596	473002.6121
1930	0.1060357052	102241.9983	472896.774
1931	0.1060217516	102236.8251	472895.5581
1932	0.1060025488	102219.1285	472880.0225
1933	0.1059881201	102209.9032	472878.8181
1934	0.1059748164	102201.5952	472877.2435
1935	0.1059624864	102182.0627	472863.0165
1936	0.1059610166	102179.3379	472860.0466
1937	0.1059515728	102174.7248	472855.4991
1938	0.1059411813	102168.8581	472850.8324
1939	0.1059309546	102149.6447	472839.8974
1940	0.105923308	102137.8122	472834.8451
1941	0.1059218151	102126.8074	472652.5543
1942	0.1058951665	102120.8258	472649.8316
1943	0.1058782648	102110.3136	472642.0676
1944	0.1058680472	102039.7418	466610.8058
1945	0.1058303847	102032.9691	466609.1917
1946	0.1058271467	102022.4483	466592.3984
1947	0.1058167961	102010.397	466580.5023
1948	0.1058081135	101986.8629	466519.0237
1949	0.1057971082	101973.9729	466509.2631
1950	0.1057900562	101969.284	466510.3309
1951	0.1057838432	101956.6292	466478.5423
1952	0.1057786688	101950.5575	466478.4977
1953	0.1057752469	101946.0147	466477.9591
1954	0.1057643719	101934.3352	466462.3764
1955	0.1057580897	101915.8912	466420.4084
1956	0.1057512368	101913.0554	466411.2647
1957	0.1057370821	101909.5032	466409.1844
1958	0.1057163993	101898.8591	466400.8286
1959	0.1056920994	101893.4459	466399.8923
1960	0.1056691742	101885.9982	466392.3163
1961	0.105667882	101878.9669	466377.2861
1962	0.1056577089	101872.6941	466374.789
1963	0.1056301663	101866.5339	466372.5727
1964	0.1056198196	101852.5068	466367.0709
1965	0.1056051114	101840.213	466350.0777
1966	0.1055933857	101829.7153	466349.977
1967	0.1055829884	101820.678	466345.9366
1968	0.1055697214	101815.9808	466346.418
1969	0.1055667714	101810.7133	466275.1129
1970	0.1055522485	101805.2343	466270.4347
1971	0.1055359147	101796.6828	466269.7512
1972	0.1055341954	101795.2596	466268.9985
1973	0.1055188126	101789.9172	466267.5317
1974	0.105496881	101750.3521	466206.4479
1975	0.1054898435	101746.3785	466206.5024
1976	0.1054770012	101740.8485	466203.8638
1977	0.1054571721	101731.3983	466206.6743
1978	0.1054464149	101727.4308	466205.8209
1979	0.1054447292	101717.1365	466033.8026
1980	0.1054211635	101713.4866	466033.2865
1981	0.1054099998	101690.1119	465443.2269
1982	0.1053960487	101682.5009	465435.9801
1983	0.1053866313	101673.7217	465424.1693
1984	0.1053691575	101667.0502	465422.9798
1985	0.1053441819	101564.203	464887.135
1986	0.1053417212	101561.5139	464884.8618
1987	0.1053363365	101548.4225	464851.5354
1988	0.1053208876	101542.4079	464847.1255
1989	0.1053115123	101532.7065	464840.0696
1990	0.1053040928	101483.5263	463931.7377
1991	0.1052999783	101474.5117	463903.7069
1992	0.1052848951	101458.3214	463897.5407
1993	0.1052619635	101386.7538	463630.67
1994	0.1052558321	101377.2367	463615.7082
1995	0.1052437472	101364.6639	463611.5179
1996	0.1052331019	101346.8605	463090.7011
1997	0.1052073165	101336.2024	463085.8355
1998	0.1051946385	101331.6038	463084.0202
1999	0.105168809	101318.4356	463052.7775
2000	0.1051567278	101312.3171	463052.6313
2001	0.1051562881	101310.7397	463028.3136
2002	0.1051480861	101300.9093	462998.2367
2003	0.1051375553	101295.8996	462996.2313
2004	0.1051297198	101281.0898	462827.6924
2005	0.1051283739	101276.0053	462777.1391
2006	0.1051183181	101242.3605	462674.0996
2007	0.105105522	101231.0447	462667.0174
2008	0.1051012523	101223.6291	462662.0732
2009	0.1050981072	101215.7631	462650.6451
2010	0.1050932566	101209.8074	462631.3042
2011	0.105075797	101199.3783	462620.6221
2012	0.1050694256	101155.2057	462315.7496
2013	0.1050568521	101150.2386	462315.4366
2014	0.1050510499	101145.5396	462306.1397
2015	0.1050491454	101123.8273	461799.1709
2016	0.1050322693	101116.04	461796.4624
2017	0.1050200206	101085.7598	461763.4238
2018	0.1050057134	101079.8523	461759.319
2019	0.1049782794	101069.6103	461754.7125
2020	0.1049715487	101043.226	461585.1017
2021	0.1049722654	101042.6361	461584.3416
2022	0.1049616234	101033.9363	461574.3219
2023	0.1049836668	101016.3068	461351.2148
2024	0.1049770868	101007.4571	461322.0145
2025	0.1049697616	100998.5937	461315.347
2026	0.1049657276	100989.8066	461289.8056
2027	0.1049614409	100982.448	461272.2314
2028	0.1049445781	100976.9833	461271.337
2029	0.1049307242	100971.8652	461271.3258
2030	0.1049292721	100961.4116	461247.4393
2031	0.1049092339	100944.0575	461240.8428
2032	0.1049030572	100936.9146	461240.3239
2033	0.1048879315	100920.2188	461220.9084
2034	0.1048838668	100917.7921	461218.5257
2035	0.1048845477	100917.7891	461218.4208
2036	0.1048624229	100909.9534	461217.6237
2037	0.1048533204	100894.352	461205.4582
2038	0.1048429249	100887.9982	461202.7431
2039	0.1048147339	100879.8379	461199.8743
2040	0.1048153556	100879.7805	461199.6562
2041	0.1048023983	100869.963	461197.9522
2042	0.1047965298	100859.9192	461172.6558
2043	0.1047766006	100841.2736	461164.1075
2044	0.1047682213	100835.6656	461161.982
2045	0.1047595669	100831.5464	461160.0788
2046	0.1047530859	100827.3346	461143.5491
2047	0.1047319844	100821.2649	461141.2445
2048	0.1047168887	100815.5548	461139.8649
2049	0.104698818	100758.5039	460972.7127
2050	0.1046813351	100754.5382	460968.2631
2051	0.104675018	100712.0458	460785.6625
2052	0.1046689633	100704.3423	460783.6812
2053	0.10465983	100694.8777	460767.8185
2054	0.104651367	100685.57	460757.6158
2055	0.1046181871	100604.4408	460476.3425
2056	0.1046106363	100600.2617	460474.5439
2057	0.1046041544	100595.5271	460473.0031
2058	0.1045991925	100592.6259	460465.915
2059	0.1045985523	100590.2355	460465.885
2060	0.1045835943	100576.9266	460451.425
2061	0.1045719588	100563.6181	460446.2837
2062	0.10455546	100554.3871	460431.0503
2063	0.1045477012	100551.6981	460430.0097
2064	0.1045335965	100506.0689	459943.7548
2065	0.1045170112	100500.8076	459938.1388
2066	0.1045152534	100489.2304	459877.334
2067	0.1045116678	100468.505	459719.1176
2068	0.1044992196	100457.1706	459711.9284
2069	0.1044877129	100454.6464	459711.1491
2070	0.1044814419	100448.4361	459706.1694
2071	0.1044751632	100443.7319	459700.9552
2072	0.1044599047	100434.2208	459673.552
2073	0.104447935	100422.0575	459576.047
2074	0.1044410205	100372.6412	454340.9935
2075	0.1044323367	100358.3947	454299.3008
2076	0.1044268376	100350.4296	454294.2818
2077	0.104414727	100337.0396	454279.8642
2078	0.1044007186	100321.2672	454277.6101
2079	0.1043899727	100301.4135	454264.1412
2080	0.1043852083	100296.2098	454262.5349
2081	0.1043780489	100279.7353	453800.3684
2082	0.1043729942	100275.027	453792.9123
2083	0.1043599346	100270.022	453789.5324
2084	0.1043511946	100257.4611	453773.4602
2085	0.1043430213	100244.4178	453631.2489
2086	0.104338482	100237.3093	453623.1529
2087	0.1043309812	100225.7342	453614.1719
2088	0.1043205215	100197.2242	453581.7815
2089	0.1043186602	100193.8331	453576.3424
2090	0.104315626	100192.425	453576.2092
2091	0.104298484	100182.8245	453574.3681
2092	0.1042850964	100170.327	453567.6088
2093	0.1042832486	100168.7158	453566.8163
2094	0.1042761867	100165.1779	453565.5168
2095	0.1042634181	100158.729	453561.126
2096	0.1042606033	100154.5617	453554.54
2097	0.1042483801	100142.9877	453545.8272
2098	0.104238846	100118.0582	453524.4955
2099	0.1042363905	100088.133	452939.6177
2100	0.1042364863	100086.1612	452937.1319
2101	0.1042273416	100071.5832	452933.1618
2102	0.1042050689	100061.7656	452926.8942
2103	0.104201836	100060.009	452925.7261
2104	0.1041993437	100054.4133	452887.9396
2105	0.1041903701	100049.6238	452887.07
2106	0.1041662736	100039.0291	452882.3658
2107	0.104145108	100033.2624	452880.5719
2108	0.1041362162	100021.7262	452859.3942
2109	0.1041154477	100004.929	452848.6172
2110	0.1041081182	99999.8147	452843.715
2111	0.1040934529	99994.91233	452843.1418
2112	0.1040808569	99987.56237	452842.4364
2113	0.1040746096	99981.57781	452836.919
2114	0.104068976	99965.0741	452799.2314
2115	0.1040646221	99958.71274	452791.3754
2116	0.1040497511	99947.72873	452786.648
2117	0.104043206	99942.85315	452783.812
2118	0.104038776	99934.5363	452729.9536
2119	0.104032558	99906.88424	452607.9698
2120	0.1040297554	99902.93147	452603.8788
2121	0.1040197144	99893.09802	452599.2911
2122	0.1040083011	99886.02582	452596.61
2123	0.1040051398	99882.06905	452591.1318
2124	0.1039716156	99868.77584	452585.5868
2125	0.1039648026	99864.18012	452584.9111
2126	0.1039542145	99853.93599	452490.4161
2127	0.1039522301	99847.38126	452467.6268
2128	0.1039429112	99842.11259	452463.999
2129	0.1039319006	99819.02425	452445.4528
2130	0.1039218298	99808.6928	452431.3447
2131	0.1039191677	99806.32165	452431.0468
2132	0.1039111504	99779.66378	452470.4147
2133	0.1039019338	99777.82918	452471.0046
2134	0.1038923578	99752.06039	452377.8577
2135	0.1038853554	99749.14965	452377.094
2136	0.1038784707	99746.10762	452375.7537
2137	0.1038623695	99726.10127	452359.0315
2138	0.1038609238	99725.34624	452359.8384
2139	0.1038557437	99715.94902	452354.0829
2140	0.1038512875	99699.08104	451893.2536
2141	0.1038435821	99691.02716	451865.1129
2142	0.1038322311	99682.69896	451860.3703
2143	0.1038201377	99679.09622	451859.4993
2144	0.1038097834	99672.44035	451859.2788
2145	0.1038042372	99653.47911	451809.3785
2146	0.1037982244	99643.28701	451802.0241
2147	0.1037908387	99641.77278	451801.3917
2148	0.1037796927	99628.13383	451788.1017
2149	0.1037699501	99621.44931	451785.5982
2150	0.1037733394	99612.57713	451718.7254
2151	0.1037499465	99541.92399	451411.7833
2152	0.1037396299	99519.79703	451225.714
2153	0.1037312571	99515.27682	451225.0346
2154	0.1037276844	99511.33615	451188.9358
2155	0.1037110323	99504.9586	451185.7056
2156	0.1036972428	99495.80032	451175.0532
2157	0.1036913696	99490.89004	451169.7845
2158	0.1036780624	99487.56179	451168.5614
2159	0.1036717225	99468.8946	451023.63
2160	0.1036605458	99461.61042	451021.3529
2161	0.1036542955	99452.94982	451017.3541
2162	0.1036485755	99446.2478	451011.8649
2163	0.1036463734	99444.64679	451011.4548
2164	0.1036299517	99440.3965	451010.5375
2165	0.1036246245	99432.8047	450985.3755
2166	0.1036118837	99424.93327	450967.5094
2167	0.103595506	99415.76281	450965.4446
2168	0.1035799094	99411.29262	450963.7484
2169	0.1035786806	99410.28335	450962.6137
2170	0.1035729677	99390.53145	450917.8861
2171	0.1035666243	99377.61664	450894.3596
2172	0.1035556068	99373.92594	450891.9433
2173	0.1035492087	99353.03143	450846.9303
2174	0.1035436072	99341.67231	450832.7974
2175	0.1035311336	99271.41594	450539.5056
2176	0.1035246565	99245.86693	450481.7418
2177	0.1035124502	99241.79837	450480.778
2178	0.103505662	99217.81075	450380.9329
2179	0.1034893979	99206.365	450377.1919
2180	0.1034720961	99189.31144	450347.0839
2181	0.1034627442	99168.26419	450289.6565
2182	0.1034530884	99154.38562	450267.0942
2183	0.1034463833	99126.71293	449816.7614
2184	0.1034220408	99119.52962	449810.8298
2185	0.1034131417	99116.18821	449809.1701
2186	0.1034075669	99107.85126	449807.8291
2187	0.1034073325	99107.27523	449807.0848
2188	0.1033984451	99099.91146	449803.4075
2189	0.1033896888	99092.15935	449801.9376
2190	0.103360966	99012.6271	449498.877
2191	0.103356982	99002.01905	449484.2745
2192	0.1033456377	98992.323	449475.656
2193	0.1033378803	98972.21411	449418.4084
2194	0.1033311179	98944.24765	449238.2742
2195	0.103319887	98941.36864	449237.5711
2196	0.1033118361	98916.05434	449060.7536
2197	0.1033095347	98912.51128	449053.5669
2198	0.1033010508	98901.25875	448955.1875
2199	0.1032902775	98878.84457	448548.2817
2200	0.1032776579	98855.36367	448512.7429
2201	0.1032665667	98837.16801	448353.5029
2202	0.1032563321	98832.44737	448351.537
2203	0.1032500469	98823.83098	448341.1019
2204	0.1032319357	98813.16267	448331.0905
2205	0.103222969	98804.01243	448326.5542
2206	0.1031871711	98797.1474	448325.762
2207	0.1031818953	98792.80525	448310.9965
2208	0.1031752734	98783.63712	448308.5664
2209	0.1031697785	98769.49961	448297.5943
2210	0.1031641618	98762.78788	448298.29
2211	0.1031530805	98757.71739	448299.3421
2212	0.1031485383	98753.99499	448284.3036
2213	0.1031416361	98725.63219	448239.6336
2214	0.1031294737	98717.8117	448236.4671
2215	0.1031117867	98694.43557	448206.6619
2216	0.1031017573	98688.23895	448204.4259
2217	0.1030951093	98684.66248	448193.2942
2218	0.1030761541	98681.56816	448192.6375
2219	0.1030734444	98672.47962	448165.9806
2220	0.1030605705	98668.58593	448164.1925
2221	0.1030580331	98664.59163	448161.7624
2222	0.1030536654	98658.64298	448154.1353
2223	0.1030479722	98640.59947	448120.2542
2224	0.1030455982	98636.29802	448116.6447
2225	0.1030362296	98615.36715	447894.2229
2226	0.1030277822	98607.82797	447890.4391
2227	0.1030121171	98598.59676	447885.0033
2228	0.1029895829	98589.15631	447878.0674
2229	0.1029817165	98584.1659	447876.7241
2230	0.1029700835	98574.95552	447778.1863
2231	0.1029514185	98555.47784	447416.5502
2232	0.1029295646	98551.52924	447416.4453
2233	0.1029227581	98547.11197	447411.9811
2234	0.1029160743	98538.3871	447408.1035
2235	0.1029004638	98517.63538	447399.1682
2236	0.1028886171	98513.44768	447395.8795
2237	0.1028836904	98508.61496	447362.0823
2238	0.1028802	98502.79914	447355.917
2239	0.1028741871	98463.11741	446031.217
2240	0.102866495	98447.99487	445691.9896
2241	0.1028499339	98441.84637	445688.3425
2242	0.1028413775	98434.42594	445683.2302
2243	0.1028405691	98432.41104	445678.784
2244	0.1028388792	98429.22107	445666.0368
2245	0.1028329347	98413.0172	445636.9496
2246	0.1028288144	98404.45712	445627.1702
2247	0.1028242666	98400.63646	445625.2137
2248	0.1028074356	98397.06696	445623.8492
2249	0.1028056226	98393.98657	445591.0055
2250	0.1027938722	98378.96659	445546.3109
2251	0.1027855843	98366.80409	445519.2967
2252	0.1027734221	98358.70372	445523.5565
2253	0.1027704868	98353.87819	445523.5768
2254	0.1027580842	98338.7306	445514.5168
2255	0.1027521847	98329.25789	445507.4525
2256	0.1027453011	98325.36676	445485.5387
2257	0.1027399243	98318.14869	445482.9565
2258	0.1027262172	98308.99902	445472.9967
2259	0.1027191464	98292.27611	445433.2326
2260	0.102710572	98273.79092	445370.7925
2261	0.1027044822	98271.16256	445369.7126
2262	0.102695396	98266.74881	445368.854
2263	0.1026941841	98264.56776	445368.299
2264	0.102672518	98261.04081	445367.3963
2265	0.1026649683	98246.59752	445228.0463
2266	0.1026473769	98242.87956	445227.0772
2267	0.1026350272	98238.27204	445226.1643
2268	0.1026283163	98235.89552	445225.6648
2269	0.102622262	98209.18528	445102.9907
2270	0.1026098936	98192.04767	445094.0754
2271	0.1026004207	98185.87898	445090.731
2272	0.1025963488	98181.38709	445088.7085
2273	0.102590921	98179.55647	445088.3473
2274	0.1025866914	98171.1314	445074.2849
2275	0.1025829782	98165.0282	445069.5409
2276	0.1025735227	98154.75549	445060.5824
2277	0.1025616138	98149.40872	445055.8255
2278	0.1025495427	98111.73831	444578.4541
2279	0.1025447491	98100.85762	444571.347
2280	0.1025382486	98081.60588	444385.7858
2281	0.1025349464	98079.12048	444385.8328
2282	0.1025233093	98070.14686	444384.7686
